GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Brd7	100543_s_at	1129.1	P
Eif1ax	93358_at	4237.3	P
Il2	102705_at	-72	A
Bcas2	95061_at	214.1	P
Pafah1b2	99023_at	2049	P
Rab14	95686_at	46.3	A
4833439L19Rik	95445_at	1965.5	P
H3f3b	100708_at	18047	P
Prph2	101169_at	-869.8	A
Snapin	160792_at	1726.9	P
D9Ertd720e	96520_at	77.4	A
Mia1	101453_at	154.9	A
Ifna4	101790_f_at	150.4	A
Kcne1l	100907_at	-64.5	A
Poldip2	99636_at	1883.6	P
Odc1	160084_at	1043.5	P
Rrm1	100612_at	3782.3	P
2810043O03Rik	98756_at	28.4	A
Strn	100761_at	192.5	A
Flnb	161223_r_at	-0.2	A
Uevld	95304_at	167.7	A
Arf3	96587_at	2485.7	P
Spred2	161070_at	713.6	P
Nras	160925_at	841	P
Sipa1	97963_at	187.2	A
Cftr	94757_at	110	A
Snx5	93597_at	29.7	A
Rell1	97918_at	873.9	P
Pold3	103428_at	516.2	P
Ubxn4	104311_at	638.2	P
Src	99388_at	-133.3	A
Ccdc93	104405_at	627.8	P
Ivl	92739_at	1.3	A
Ptpro	100427_at	-37.9	A
Srp54b	160073_i_at	1252	P
Ms4a1	99446_at	66.4	A
Prdx1	97758_at	21823.3	P
Cyb5r1	162254_f_at	14.5	A
Serf1	103094_at	423.8	P
C1qa	98562_at	-144	A
Htt	102927_s_at	624.2	P
Nfe2l1	101757_at	2450.7	P
Bmp6	92372_at	40.1	A
Naalad2	161079_at	331.2	P
Gpi1	161524_r_at	211.5	A
Lsm7	97907_at	2223.4	P
Itgb5	100601_at	5060.8	P
Sema5b	97791_at	-25	A
Uxs1	102423_at	243.3	P
Ehhadh	97316_at	-8.7	A
Sfpq	99621_s_at	2044	P
Rps6kb2	103825_at	429.1	A
Zkscan14	104010_at	243.3	A
Gm2022	94745_f_at	888.5	P
Strn3	100878_at	2041.3	P
Smc4	101906_at	2915.6	P
Anxa7	161533_at	64.5	A
DXErtd242e	97142_at	-237	A
Mrps21	94912_at	3095.8	P
Dnmt1	161601_i_at	-76.3	A
Myf5	101162_at	-39	A
Rrp1	98604_at	1723.6	P
Lin7c	161086_at	648.2	P
Pcx	AFFX-PyruCarbMur/L09192_MB_at	295.1	P
Aldh3a1	162331_f_at	370.8	A
Cubn	94999_at	100.6	A
Brs3	94116_at	60.2	A
Limk2	99606_at	212.5	A
Igfbp6	103904_at	732.2	P
Ros1	97764_at	59.2	A
Ppia	101207_at	49055.5	P
Neurog1	93230_at	-291	A
2410018L13Rik	102120_f_at	2022.5	P
Myst2	96178_at	2538	P
AA407331	98340_at	77	A
Csf1	101450_at	12194.6	P
Neurod4	94123_at	86.3	A
Sprr1b	100446_r_at	8677.4	A
Nfkbib	99982_at	892.6	P
Art1	104638_at	48.3	A
Ndufb10	101525_at	2967.9	P
Cyr61	92777_at	3354.2	P
Cops7b	102765_at	991.8	P
Mapk6	103416_at	5319.4	P
Hoxd4	102380_s_at	-13.3	A
Vwf	103499_at	39	A
Cd82	161861_i_at	-1.6	A
Lman2	93993_at	3508.9	P
Tbr1	102700_at	8	A
Kdm5a	92299_at	113.7	P
D17H6S56E-5	104333_at	6514.7	P
Ahcy	96024_at	4119.8	P
1110057K04Rik	94382_at	1758	P
St6galnac2	99055_at	877.5	A
Erh	94040_at	10930.1	P
Evl	160667_at	334.6	P
Fam136a	160955_at	497.9	P
Ahcy	96026_at	614.4	P
Defa2	100351_f_at	9.9	A
Cflar	103217_at	758.2	P
Pdyn	161987_at	-159.3	A
Sfrp1	97997_at	295.8	A
Tcf15	97717_at	144.5	A
Gm1077	96972_f_at	275.4	A
Mpeg1	99071_at	-53.7	A
Ccl3	102424_at	176.4	A
Slc4a3	92987_at	53.7	A
Olfr15	101303_at	49	A
Gatad2a	104110_at	3152.8	P
Cyp2b10	102701_at	-23.8	A
Lin7b	103253_at	30.4	A
Mtrf1l	98388_at	55.1	A
Crisp2	162454_f_at	-52.8	A
Fbxw2	100056_at	1856.1	P
Gmcl1	100281_at	365	A
Tcea1	101527_at	3600.6	P
Krt4	100421_at	283.8	M
Tgfb1i1	98019_at	-262	A
Ms4a1	104173_at	339.2	A
2310061I04Rik	96212_at	751.3	P
Epb4.1l2	101500_at	1518	P
Irf6	92440_at	-7.9	A
Foxo4	96987_at	1858.2	A
Car5a	98137_at	45.9	A
Fstl3	104452_at	-78.6	A
Sart1	98449_at	614.3	P
Tnni3	100921_at	72.2	A
C2cd2	102862_at	-413.5	A
Tmpo	92781_at	43.9	A
Kpna6	92405_at	-15.4	A
Memo1	98959_at	2075.9	P
D17Wsu92e	95002_at	1608.6	P
D18Ertd232e	99823_r_at	484.9	A
Mrpl20	94875_at	2108.1	P
Ly6h	103487_at	-101.1	A
Traip	92434_at	224.2	A
Mterfd3	97107_at	139.3	P
Gata6	104698_at	-23.3	A
Arpc1b	96357_at	2846.1	P
Khk	104323_at	-1.6	A
Tyro3	96766_s_at	697.4	P
Il12rb1	162408_f_at	10.1	A
Ckap5	94243_at	1267.2	P
Josd1	97401_at	2948.4	P
Ssna1	93805_at	4307.8	P
Gbp2	104597_at	1562.2	P
Thumpd3	101444_at	1315.1	P
Foxc2	102800_at	-217.6	A
Arl6ip5	97424_at	4413.5	P
Tppp3	95108_at	15.2	A
Sergef	93633_at	143.2	A
Cbr1	96110_at	-130.9	A
Trdmt1	93470_at	282	P
Reg3a	161642_f_at	0.5	A
Zcchc3	103375_at	-90.9	A
Cct6b	92419_at	97.3	A
Mela	97282_at	449.5	P
Tmem123	96271_at	3584.2	P
Lage3	104077_at	1317.9	P
Tsc22d4	94229_at	903.6	P
Ebp	96627_at	3855.7	P
Uchl5	100512_at	725.3	P
5133401N09Rik	97324_at	432.2	A
Atp13a3	103667_at	2273.9	P
Abhd8	104372_at	-32.3	A
Ndufaf4	96756_at	418.7	P
Slc9a3r2	104064_at	-131	A
Kif5b	160417_at	759.6	P
Psmg4	104756_at	2205.7	P
Rhoh	103231_at	21.6	A
Fastkd5	104157_at	476.3	P
1190005I06Rik	93143_at	3112.9	P
Tgfbi	161157_r_at	114.6	A
Kctd10	94060_at	1762.2	P
Cav3	99050_at	-99.2	A
F2	101899_at	-39.5	A
Irgm1	97409_at	1305.9	P
Otud4	94923_f_at	5155.6	P
Tnfrsf4	102681_at	310.9	A
Bok	98031_at	2433.2	P
2700089E24Rik	100925_at	159.8	P
Taf1c	92456_at	641.3	P
Cnn3	160150_f_at	9795	P
Ncoa2	96508_at	201	P
Trp53	104275_g_at	2791.3	P
Tpt1	102599_at	40561.5	P
Acrbp	161720_r_at	-8.5	A
Dpy30	98886_at	2358.6	A
Tcfcp2l1	103761_at	-10.5	A
Pafah1b2	160187_at	1554.1	P
Azin1	101002_at	7894.9	P
Shmt2	162458_i_at	344.8	A
Mapk1	161583_at	-145	A
Bnip3l	96255_at	2190.3	P
Ppp1r14b	160078_at	4998.7	P
Saa2	100333_at	55.4	A
LOC672291	99369_f_at	-8.4	A
Tmem183a	93301_at	478.3	P
Ugcg	96623_at	1254.6	P
Il15	161037_at	-25.5	A
Slc39a7	103371_at	2996	P
Ankrd17	99031_at	713.2	P
Tnip1	104755_at	1946	P
Krt85	99569_at	-34.3	A
Tmem30b	96748_i_at	24.3	A
Mtcp1	103044_g_at	719.8	P
Yap1	160520_at	2860.2	P
Cr2	102289_r_at	7.8	A
Ifitm6	95303_at	124.7	A
Huwe1	95938_at	2.9	A
Cox18	162029_r_at	21.8	A
Eif3e	160554_at	8895	P
Cnga2	101181_at	-492.5	A
Idh3b	95676_at	14.7	A
Fxyd1	93040_at	106.9	A
Fem1a	160244_at	783.4	P
Ins2	161849_r_at	-253.5	A
Tshb	97741_at	432.9	A
Krt8	101009_at	-32.1	A
Tchh	160586_r_at	-11.8	A
Npnt	103721_at	-48.8	A
Tmem134	95090_at	4770.7	P
Crabp2	100127_at	2314	P
Ms4a6b	97322_at	-58.5	A
Strada	103405_at	237.2	A
Gfer	160269_at	371.1	P
Cidea	99994_at	55.4	A
Bckdhb	102302_at	548.2	P
Plp1	92801_at	74.7	A
Rangrf	100562_at	-640.5	A
Inpp5k	102836_at	1337.6	P
Mbtd1	94352_at	366.6	P
Rsl1d1	160283_at	4059.2	P
Impad1	95458_s_at	4216.4	P
Cd5l	93445_at	93.8	A
Mgea5	94499_at	1331.8	P
Iqgap1	104300_at	2928.8	P
Bach1	94415_at	597.2	P
Epor	103997_at	-166.9	A
Htr1f	101170_at	-11.4	A
Elovl6	94418_at	287.6	P
Fcho1	104123_at	-45.4	A
Traf1	94186_at	-27.4	A
Tyrp1	97955_at	33.3	A
Csf2rb	94747_at	405	A
Plk2	92310_at	3610.1	P
Map1lc3a	97447_at	695.5	P
C77405	101691_s_at	14.3	A
Crygd	162268_at	239.9	A
Map2k3	93314_g_at	3643.1	P
Adrbk1	104270_at	592.2	P
Etf1	96755_at	4929.3	P
Zfp275	161503_f_at	-65.7	A
Eif3a	94250_at	2308.6	P
Azi1	103956_at	-699.8	A
Crhr2	162152_r_at	90.3	A
Thra	92348_at	2026	P
Pdgfb	99890_at	507.4	P
Gapdh	AFFX-GapdhMur/M32599_5_st	140	A
Nptx2	94099_at	256	A
Herc1	97923_at	725.7	P
Foxc2	162016_f_at	46.4	A
Cenpv	160204_at	1027.5	P
Alox12e	161947_f_at	164.9	A
Khdc1b	94349_at	378	P
Naa10	100575_at	1222.3	P
Ulk1	102332_at	586	P
Mdfic	102644_at	3616.2	P
Zfp54	102626_r_at	292.4	P
Pde8a	160941_at	42.4	A
C79468	95984_at	29	A
Klhdc2	161646_r_at	25.7	A
Psmd2	92645_at	-20.9	A
Arl6ip4	95136_at	501.9	P
Ctr9	100460_at	970.1	P
Ret	101828_at	102	A
D12Ertd216e	101597_at	43.4	A
Mrpl46	162436_at	-121.3	A
Pfkfb3	103577_at	-0.7	A
Des	100997_at	116.5	A
Arg2	98473_at	72.8	A
Zcchc7	161425_r_at	410.6	P
Ghrh	100938_at	28.3	A
AA414903	100750_at	168.8	A
Fam20c	100949_at	1320.3	P
Top3a	94124_at	1403.9	P
Trak1	96124_at	1253.2	P
Gtf2h4	102039_at	1751.3	P
Pdlim4	104094_at	185.9	A
Defa-rs2	94738_s_at	-105.8	A
Rad9	93522_at	24.3	A
Olfr138	102583_at	9.3	A
Ranbp9	97812_at	1085.4	P
Hsd3b1	103072_at	124.9	P
Isg20	103432_at	658.2	P
Mtmr9	103799_at	442.9	P
Zfp110	160220_at	73.9	A
Ch25h	104509_at	258.7	P
Pim1	104533_at	1833.9	P
Glud1	92586_at	3107.8	P
Cox6b2	160813_r_at	158.3	A
Slc6a3	97787_at	103.7	A
Ppm1g	92879_at	1708.3	P
Ralb	160756_at	1991.1	P
Sltm	161387_i_at	58	A
Fam110a	103343_at	520.8	P
Rit1	92376_at	2194.6	P
6530401N04Rik	104243_r_at	157.1	P
Tcirg1	103205_at	1223.9	P
Nono	93831_at	1870.3	P
Aldob	101531_at	97.5	A
Tchh	161541_r_at	-24.5	A
Mtmr1	103264_at	451.4	P
D7Ertd183e	95872_at	33.3	A
Pbx2	101382_at	137	A
Mpzl2	94125_at	93	A
Esrra	102145_f_at	-6.5	A
Cd3g	100001_at	-51	A
Artn	101278_at	180.5	A
Crygd	104171_f_at	-181.6	A
Klra8	100326_f_at	35.4	A
Esyt3	161075_at	601.1	P
Mtx2	160076_at	2510	P
Pafah1b3	100576_at	2090.6	P
Phc2	92867_at	2158.4	P
Romo1	96686_i_at	7865.8	P
Serpina1c	101565_f_at	508.2	P
Tnxb	102916_s_at	130.1	A
Fdft1	97518_at	3018.7	P
Slc12a7	104719_at	794.6	P
Rab11a	96238_at	1091	P
Rap1gds1	96733_at	2158.8	P
Jak2	96488_at	-38	A
Ndfip2	160263_r_at	734.8	P
Asprv1	95740_at	454	A
AA416453	101689_at	-70.5	A
Krt12	97788_at	193.7	A
Ndufaf1	100892_at	731.5	P
Pno1	97237_at	2432.6	P
Ascl1	102238_at	-245.2	A
Ddhd2	103704_at	587.5	P
Eif3g	96883_at	4556.3	P
Gpc4	102886_at	512.2	P
Akr1c21	160733_at	28	A
Ifit1	100981_at	629.4	P
Mll1	104568_at	386.5	M
Hsd11b2	100493_at	-374.5	A
Sox3	103302_r_at	372.2	P
Eif5	160265_at	2188	P
Zkscan3	96327_at	602.3	P
Mnat1	98979_at	1328.5	P
Ddx3y	103842_at	-59.4	A
Shfm1	95456_r_at	8864.1	P
Snx2	96333_g_at	3481.2	P
Pcbp2	92621_at	15348.9	P
Grid1	94619_at	339	A
Gjb6	161607_r_at	19.7	A
Lgals3	95706_at	20512.7	P
Rassf5	102028_at	1215.4	P
Eif4enif1	101230_at	69.4	A
Mapk10	161575_f_at	-72.3	A
Klf17	92324_at	-53.9	A
Tsc22d1	93728_at	3983	P
Sypl	96019_at	4832.9	P
Ankib1	97438_r_at	200.9	P
Dazap2	94454_at	11086.9	P
Crat	103646_at	586.1	P
Lpin2	96806_at	495.4	P
Hspe1	92829_at	8187.1	P
Chmp4b	99473_at	54.9	A
Dnajc3	102415_r_at	641.5	P
Gucy2e	98727_at	-239.5	A
4933407C03Rik	103584_at	3564.2	P
2310016M24Rik	100537_at	-101.3	A
C77614	97139_at	-22.8	A
Tnfaip1	92572_at	257	A
Paip2b	96158_at	637.4	P
Dag1	101109_at	3468.6	P
5033414D02Rik	98495_at	1105.8	P
Sox10	100283_at	85.1	A
Mcm6	100149_at	36.3	A
D19Bwg1357e	160310_at	2577.2	P
Cpox	98506_r_at	187.3	A
Myo7a	94713_at	952.9	P
Kcnj12	98829_at	47.1	A
Rnf181	101971_at	2920.7	P
Ccbp2	98309_at	96.4	A
Pak1ip1	95470_at	1435.3	P
Hoxa7	102864_at	-931.7	A
Rbmx	97847_at	537.4	P
Clns1a	101295_s_at	738	P
Mrpl11	98876_at	1835	P
Ccs	162351_f_at	101.5	M
Cdk14	93422_at	284.3	P
Gar1	160720_at	109.3	A
Capg	162461_at	155	A
Plod3	161253_i_at	122.6	A
Crx	99900_at	474.5	A
Sept6	92462_at	223	M
Psg19	100745_r_at	12.1	A
Vnn1	104165_at	51.3	A
Nkx2-6	99873_at	-157.8	A
Mif4gd	95449_at	695.3	P
Sms	96995_at	-92.2	A
Dnm2	161726_f_at	716.4	M
Chmp2b	160112_at	357.8	P
Ppp2r5d	101875_at	1783	A
Cep250	101145_at	312.9	A
Rai12	160077_at	186.5	A
Ing1	94396_at	1277.1	P
Spt1	94152_at	68.8	A
Anapc2	95128_at	3241.4	P
Pcnt	99664_at	102.9	A
Klc4	98461_at	798	P
Zmym4	104196_at	633.7	P
Tubb4	101419_at	141.4	A
Cdc23	103679_at	-28.4	A
Frat2	103700_r_at	179.1	P
H6pd	104148_at	1704.4	P
Ccl22	102310_at	383.1	A
Ube1y1	92617_at	138.9	A
Ceacam12	160504_at	-65.1	A
Phf5a	95649_at	2951.4	P
Msr1	94792_at	48.1	A
F13b	97435_at	8.6	A
Zfp777	92664_at	74.5	M
Lhx5	101192_at	-170.3	A
Cnot8	94490_at	1026	P
Pdc	94139_at	-52.3	A
Mttp	104448_at	-26.9	A
A630098A13Rik	95305_at	2058.6	P
Galc	93131_at	161.3	P
Krt13	160510_f_at	-25.4	A
Ablim1	103574_at	336.7	A
Afp	161629_i_at	185	P
Fam46a	101217_at	110.7	A
Ndufa7	95652_at	11624.2	P
Tcf21	103050_at	248.8	A
Zfp706	97464_at	4389.3	P
Zap70	93662_s_at	-176.8	A
St8sia3	99504_at	-106.2	A
Sec16a	104624_at	2371.4	P
2700094K13Rik	96016_at	2563.5	P
Cib1	96958_at	20.1	A
Ifna11	100671_at	-36.8	A
Pgd	95420_at	8183.8	P
Sars2	95630_at	145.7	A
Vdac3	160551_at	7704.4	P
Sgta	96872_at	4434	P
S100pbp	160994_at	515.3	P
Fosl2	103546_at	431	P
H2-T18	98284_f_at	507.1	A
Klhl9	160198_at	3512.2	P
Adcy9	92527_at	470.4	P
Lta	100327_at	-48.4	A
Pola2	161739_r_at	-151.6	A
Prl3b1	160443_at	-46.9	A
Sbp	98830_at	131.9	A
Gpr65	96553_at	-24.7	A
Nckap1l	104508_at	123.3	A
Klf4	161185_i_at	-88.4	A
Hoxa9	92745_at	76.1	A
Tef	160117_at	538.5	P
Kif3c	93635_at	428.3	P
Mep1b	94936_at	43.7	A
Nusap1	161000_i_at	2344.8	P
Mycn	103048_at	33.8	A
E2f8	103204_r_at	429.4	P
Csk	162504_at	15.8	A
Aff4	95888_at	303	P
Zfp213	101369_at	508.2	A
Opn1sw	99395_at	-15.4	A
Qrsl1	161071_at	419.9	A
Imp4	162197_at	-52	A
Ctla4	97718_at	-81.8	A
Zfp91	96157_at	3322.6	P
2810417H13Rik	100116_at	2672.1	P
Fut7	94138_s_at	175.3	A
Pnpla2	96348_at	1789	P
Rnf10	96859_at	6853.5	P
Ilf3	160657_at	1105.8	P
5730403B10Rik	100587_f_at	476.9	P
Frmd6	97349_at	3630.9	P
Rnf149	98915_at	1738.5	P
Cd52	104606_at	250.2	A
Nr1i3	104506_at	467.7	A
Stk30	104166_at	114.3	A
Runx1t1	92935_at	-49.3	A
Ccdc58	160297_at	436.6	P
Ssr1	94511_at	411.9	P
Exosc4	97517_at	2742.9	P
4933434E20Rik	102141_f_at	933.4	P
Sbno1	103678_at	2884	P
Tsc22d3	94212_at	50.2	A
Dhrs7b	103442_at	1965.5	P
Surf2	100910_at	1189.2	P
C79407	103308_at	1552.6	P
Tra2b	160364_at	4219.8	P
Igh-VJ558	101744_i_at	4.8	A
Map4k2	103985_at	-0.1	A
Clec11a	103244_at	254.3	A
Nudt3	101977_at	2370.2	P
Tcfap2b	92903_at	23	A
Sprr2k	101756_f_at	710.4	A
Ghrh	160910_at	82.7	A
Csn2	99130_at	113.5	A
S100a10	92539_at	24053	P
C77815	95864_at	38	A
D6Wsu116e	98880_at	1117.5	P
Man2a1	104628_at	1722.5	P
Ptprd	93896_at	-389.3	A
N6amt2	100073_at	1024.6	P
Nqo1	94351_r_at	-28.7	A
Hcn2	94194_s_at	-268.8	A
Pcbd2	104237_at	844	P
1110003E01Rik	160240_at	3905.5	P
Tmed3	96708_at	2263.4	P
Wbp11	98617_at	2279.2	P
Lgtn	101409_at	375.5	P
Map3k4	104272_s_at	618.3	P
Nsun2	94450_at	1333.4	P
Cav3	162297_s_at	45.3	A
Lck	102809_s_at	71.9	A
Esf1	103313_r_at	102.4	P
Cyp8b1	103284_at	-294.3	A
Sgce	101861_at	1612.8	P
Ddx24	161933_r_at	543.2	A
Abcc9	97172_s_at	-23.5	A
Wdr48	96655_g_at	595.4	P
Mogat2	161107_r_at	-13.8	A
Cdkl2	160623_at	235.6	P
Pbx3	93615_at	321.6	P
Serpinb9e	160972_at	205.2	A
Ctsc	161251_f_at	-75	A
Exo1	92244_at	133.4	A
Btbd17	161082_r_at	23.8	A
Sdc2	95104_at	4028.1	P
Lipc	98962_at	36.5	A
Synj2bp	101548_at	391	P
Epha6	101122_at	3.8	A
Chrng	95639_at	-235.9	A
Smarce1	96651_at	756.8	P
Apcs	104072_at	106.1	A
R74862	161058_f_at	343.2	A
Cetn1	99995_at	-37.4	A
Rpn2	94076_i_at	2258.8	P
Eif4ebp1	100636_at	2603.4	P
Pecam1	97830_at	-3.7	A
Pon2	104378_at	1041.7	P
Slc30a5	94470_i_at	1328.6	P
Bcl6b	94189_at	326.6	A
Hdac6	104471_at	1689	P
Cryz	98131_at	660.6	P
Trafd1	103254_at	1206.8	P
Cdk2ap2	95679_at	5674.6	P
Actb	AFFX-b-ActinMur/M12481_5_st	160.1	A
Srsf4	102093_f_at	212.1	A
Erf	93671_at	-298.7	A
LOC676201	101641_at	63.9	A
Stk38	94460_at	846.6	P
Dennd4c	104670_at	577.7	P
Gapdh	101214_f_at	27593.6	P
Brd4	103789_at	1033.3	P
Ppie	102278_at	21.8	A
3110079O15Rik	161928_at	228.8	P
Tnnt3	92885_at	70.1	A
Cyp4f13	104129_at	-3.4	A
Itpk1	99033_at	1234.1	P
BC026585	100344_at	1846.5	P
Eif5b	98142_at	663.2	P
Rbm4	100546_at	47.1	A
Cubn	95000_g_at	305.3	P
Mmp9	99957_at	-95.5	A
Mrpl55	98109_at	281	P
C80012	95994_at	-502.8	A
Tdo2	99269_g_at	-47.1	A
Aip	92575_at	2587.1	P
Wdsub1	92421_at	123.4	A
Hoxd8	160460_at	169.2	A
Phox2b	98317_at	12.7	A
Acyp1	93560_at	1522.3	P
Fgg	93096_at	16.5	A
Slc6a2	99408_at	261.7	A
Alkbh5	97355_at	620.7	P
Ap2b1	99515_at	1383.4	P
2900062L11Rik	95523_at	245.3	P
Slc33a1	160201_r_at	125.4	P
Klf2	96109_at	-625.9	A
Iapp	99488_at	-151.9	A
Terf1	99920_at	100.7	A
Ppp2r1a	92573_at	7150.5	P
Krr1	98090_at	244.7	M
Gtf3c4	161798_r_at	167.5	M
Atp5j2	93114_at	49.2	A
Mrpl18	93787_f_at	8602.8	P
Adra2a	102556_at	-159.3	A
Necap2	93769_at	1625.2	A
Rasal1	92417_at	334.1	A
Asb3	161466_r_at	237.5	P
Eif2s2	97083_at	723.4	M
H2-K1	97700_at	56.2	A
Cks2	97527_at	3762.7	P
Sac3d1	97891_at	592.5	P
Acp6	96744_at	339.8	P
Akap8	161596_f_at	693.9	P
Serpina5	161259_f_at	0.6	A
Fdps	99098_at	8063.4	P
Adra1b	92340_at	-83.3	A
Cct7	160562_at	5901.5	P
Sart3	161432_f_at	612.1	P
Gosr2	94070_at	-16.2	A
Slc4a5	96599_at	-16.1	A
Irs2	92205_at	-191.1	A
Pax1	96595_at	112.6	M
Dlx1as	97117_at	-1040.7	A
Pros1	104728_at	951.6	P
Eya2	104292_at	41.9	A
Smad1	102983_at	1030.8	P
Maff	100302_at	479.7	P
Slc2a2	103357_at	45.5	A
Zfp68	95522_i_at	810.2	P
Pcbp1	94552_at	9009.5	P
Cbfb	93547_at	6976.8	P
Fcer2a	94141_at	-147.1	A
Irf8	98002_at	69.4	A
Otog	94625_at	10.6	A
H2-Ke6	102992_at	48.7	A
Snap47	96086_at	2835.1	P
Sec23ip	103871_at	1415.3	P
Fbxw4	102478_f_at	803.8	P
Gm14327	97115_at	1757	A
Nol7	160398_at	471.6	P
Tubgcp4	104183_at	904.2	P
Zfp799	100776_at	16.1	A
Expi	103051_at	29.2	A
Dap3	94524_at	1891.6	P
Gm900	99850_at	45.6	A
Vsx2	161711_f_at	37.1	A
Snora7a	99198_at	99.8	P
Calm2	161523_r_at	171.4	A
Itpr1	94977_at	39.2	P
Specc1	102942_at	1439.1	P
Trabd	93244_at	134	A
Dlg3	160892_at	143.4	A
Col6a1	95493_at	7929.7	P
Mt3	95340_at	1688.4	A
Nap1l1	98586_at	650.7	P
Ercc2	92278_at	330.1	P
Phyh	96608_at	126.1	A
Vax1	95391_at	98.4	A
Vtn	98549_at	105.2	A
Trim46	93716_at	519.8	A
Pfkp	97834_g_at	2489.1	P
Sox13	93698_at	1252.8	P
Btg4	98583_at	-60.7	A
Wipf1	104602_at	298.3	P
Naa35	97478_at	928.7	P
Xbp1	94821_at	2045.1	P
Stx12	160277_at	3539.6	P
Acp1	161659_f_at	168.6	A
Mbp	96310_at	132.1	A
Mast3	104032_at	30.6	A
Preb	161430_at	65.4	A
Aadat	98123_at	61.5	A
Osta	160978_at	40.1	A
Fam195b	104559_at	4408.2	P
Mtor	95302_at	678	P
Rfc1	98335_at	970.3	P
Ppp1r12c	92238_at	-138.9	A
2010010I01Rik	97088_at	-7.5	A
Palm	98454_at	866.1	P
Scx	161030_at	6089.7	P
Lrrc58	160676_at	5702	P
Aqp4	102704_at	111.1	A
C1galt1c1	96550_at	-438.7	A
Trip6	94948_at	1148.7	P
Prkcq	161853_f_at	-40.3	A
Crisp2	92825_at	-16.7	A
Pitpnb	102697_at	803.8	P
Trappc5	94554_at	169.6	A
Uvrag	103564_at	1218.8	P
Ccar1	95093_at	658.3	P
Fam108a	96241_at	13.9	A
Psg-ps1	97087_f_at	-26.9	A
Klk8	161346_f_at	-216.9	A
Rtn4	160484_at	10838.1	P
Kcnn4	102198_at	2475.9	P
Map2k2	92543_at	591.6	P
Serpina12	160951_at	-40.4	A
Vmn2r89	94722_f_at	-22	A
Ankrd46	93055_at	1543.6	P
Rps13	93027_r_at	-389	A
Abcc1	99329_at	2566.5	P
Rab1	92882_at	2736.4	P
Rrm2	102001_at	2111.1	P
Lrmp	101835_at	-148.3	A
Chchd5	92430_at	492.2	P
Hinfp	161581_r_at	21.2	A
Mrpl40	93603_at	2524.3	P
Gabpa	103440_at	657.9	P
Fubp1	160988_r_at	159.7	A
Gad2	92899_at	-20.4	A
Cyp24a1	162070_r_at	-3.1	A
Rnf20	102131_f_at	524.2	A
Lyz2	162309_at	-28.5	A
Slc46a1	94339_at	126.5	A
Pigu	162098_i_at	-99.1	A
Idh3g	93029_at	3990.1	P
Hsd3b3	98401_at	101.6	A
Dusp6	161536_r_at	34.2	A
Tmem181d-ps	95958_at	89.6	A
2010001M06Rik	103355_at	7.9	A
Gtf3c4	104402_at	383.3	P
Ddx6	96731_at	1914.7	P
Ppil2	95111_i_at	83.1	A
Eif2ak2	93672_at	819.5	P
Cebpz	94466_f_at	1890.9	P
Hltf	92344_at	15.9	A
Dub1	100680_at	48.2	A
Polrmt	92336_at	-1.2	A
Emr1	161377_at	-23.3	A
Yars	93564_at	1620.8	P
Hira	102709_at	300.9	A
Ndufs2	93972_at	4285.3	P
X99384	161564_r_at	-40.4	A
Cwf19l1	101667_at	1.8	A
Prss12	93953_at	54.7	A
AI428936	161008_at	-891.6	A
Dnpep	161143_r_at	133.7	A
Mcoln2	103686_at	5.9	A
Arhgap39	103447_at	92.2	A
Ppnr	101186_at	40.9	A
Sept11	98778_at	560.3	P
Meis3	92753_at	411.2	P
D15Ertd30e	99358_at	44.7	A
Zfp59	101686_at	-22.6	A
Map3k8	161768_r_at	-161.5	A
Fbp2	97379_at	-41.6	A
Rnf166	98057_at	541.2	P
Upk2	98370_at	497	A
Rpl7	97695_s_at	25832.9	P
Dgcr6	161512_r_at	1234.2	M
Timm22	93348_at	1099.4	P
Ptpn23	93702_at	975.2	A
Adad1	161388_f_at	20.9	A
Lmna	98060_at	1698.3	P
Dbi	97248_at	6591	P
Dusp9	102925_at	-13.5	A
Krtap5-1	93710_at	-268.5	A
2310079N02Rik	94366_at	133	A
Dapk3	92566_at	158.2	P
Orc4	104096_at	1696.5	P
Vkorc1	95709_at	2558.3	P
Flt3	95295_s_at	260.1	A
Rtn3	93839_at	4716.6	P
Ubr3	95031_at	314.7	P
Hadhb	96913_at	2850.2	P
Irf4	92737_at	-347.7	A
Nsmce1	100057_at	1688.6	P
Rps27a	93030_at	17536.8	P
Eif4e2	96843_at	2031.5	P
Nt5e	93202_at	479.2	P
Zcrb1	104060_at	3496.6	P
Zp3	102675_at	50.9	A
Bpgm	94815_at	1459.5	P
Piga	161433_f_at	183.9	P
Slc1a1	104748_s_at	-6.8	A
Bscl2	93080_at	517.5	P
Slc48a1	94504_at	5479.5	P
Uck1	161167_r_at	-0.8	A
Clcn3	94465_g_at	535.3	P
2610039C10Rik	160784_r_at	141.5	A
Zscan12	104604_at	110.9	P
Eda	93393_at	-100	A
Tet1	95247_at	105.6	P
Mak16	93980_at	678.1	P
Srsf1	160141_r_at	242.2	P
Dpep3	161474_r_at	454.9	A
Vps41	96667_at	1766.5	P
Mmp2	95663_at	6.7	A
D10627	94111_r_at	447.8	P
Actr2	104168_at	2245.2	P
Ap1g2	92594_at	-108.9	A
Tbxa2r	92685_at	247.7	A
Ntn1	97728_at	275.6	A
Pip5k1c	94119_at	-2493.9	A
