GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Enc1	97729_at	300	A
Hps1	161367_f_at	1983.9	P
Penk	94517_r_at	181.3	A
Tpbpa	100709_at	-55.5	A
Aldh3a2	161401_f_at	446.9	P
Tm7sf2	92437_at	-346.2	A
Nek6	160846_at	1854.3	P
Plcb1	92467_g_at	167.8	A
Tsc2	97953_g_at	721.4	P
2610019E17Rik	103545_at	152	A
Ckmt2	162015_f_at	-5.2	A
Serinc1	95101_at	5485.5	P
Lta	100327_at	211	A
Folr1	93785_at	347	A
Nono	93831_at	1276	P
Gabrr1	100675_at	43.7	A
Cd5	93637_at	-185.5	A
Zfp358	99044_at	1094.2	P
Rpl10a	100711_at	23444.4	P
Il1r1	93914_at	899.7	P
Cd8b1	162410_s_at	-33.2	A
Vamp7	102885_at	456.3	P
Fabp7	98967_at	-150.4	A
Letm1	160222_i_at	47.3	A
Ptp4a1	94489_at	5924.6	P
Mecom	100754_at	-69.3	A
Mgp	93866_s_at	7259.9	P
Vpreb1	92972_at	270.3	A
Tnpo1	99356_r_at	7.9	A
Stx1b	101629_s_at	-16	A
Hamp	104588_at	-327.4	A
Snx4	97818_at	4058.6	P
Suz12	103746_at	465	P
Npr1	100035_at	-75.3	A
Gcm1	94711_at	142.9	A
Pld3	100607_at	205.9	P
Scn1b	102808_at	44.6	P
Irf2bp1	100007_at	1981.1	P
Rraga	94257_at	1661.9	P
Six6	101797_at	-47.3	A
Pdcd2	160412_at	511.2	P
Celf1	93630_at	151.4	A
Rpl7a	98168_at	31203.9	P
Itgb4	103305_at	-223.3	A
Aqp1	161559_i_at	525.8	A
1110036O03Rik	100471_at	69.6	A
Coro1a	96648_at	-161.2	A
Tiprl	104052_at	1932.8	P
Sec23a	93711_at	706.7	A
Dhrs7b	96483_at	47.8	A
Wdr43	98973_at	1397.5	P
Msh3	160488_at	127.1	P
Ostf1	99158_at	2550.8	P
Xpa	92384_at	733.4	P
Slc22a5	98322_at	156.8	A
Ptgds	92546_r_at	-465.5	A
Llph	98089_at	234	A
Zdhhc9	104741_at	451.9	A
Col3a1	98331_at	446.5	P
S100a4	99051_at	49015.6	P
Phlda3	98056_at	4885.9	P
Uros	97993_at	486.5	A
Rasl11b	95418_at	348.1	A
Klrk1	93678_s_at	344.6	A
2210016F16Rik	160513_at	172.5	A
Krtap12-1	92215_at	-160.8	A
Erbb3	96771_at	84.3	A
Cst9	103296_at	770.9	P
Cldnd1	160228_at	752.5	P
Ptplad1	93747_at	4505.4	P
Parp6	103338_at	316	P
Dnajb6	104625_at	1481.8	P
Mycn	161417_r_at	-20.3	A
Dmwd	96193_at	-1429.9	A
Eif2b5	160804_at	1517.6	P
Ptov1	99600_at	1359.5	P
Pole3	100408_at	809.4	P
Myl12b	94537_at	11203.8	P
Sphk2	104619_at	183.2	A
Zswim7	93138_at	620.7	P
Dym	99988_at	479.4	P
Myog	103053_at	-69.6	A
Nsd1	92827_at	54.4	A
Dtna	92183_at	273	P
Fam96b	162471_i_at	15.5	A
Epas1	102698_at	273.2	P
Tipin	95497_at	1921.8	P
Pfdn1	96937_at	-97.4	A
Ube2k	92548_g_at	563.7	P
Snrpd1	100577_at	3024.2	P
Adam4	92733_at	67.1	A
Kcnj12	98829_at	-43	A
Mest	92607_at	22.8	A
Eif2s3y	103674_f_at	-104.7	A
Dnajc3	94343_at	620.8	P
Baiap2l1	103409_at	-219.3	A
Hpd	100620_at	-954	A
Anapc2	95128_at	3300.3	P
Prap1	99118_at	90.4	A
Sec23a	104709_at	3041.3	P
Rfwd2	95437_at	2838	P
Ppat	95554_at	-226.9	A
Tusc2	160142_at	-211.1	A
Prcc	92250_s_at	-290.7	A
Ptplad1	93212_at	313.8	P
Hrsp12	161587_at	-20.8	A
Irx3	99034_at	679.7	P
Glud1	162364_f_at	261.1	A
Eps8	103222_at	617.1	P
Elp2	95513_at	421.4	P
Grin2c	97726_at	35.4	A
Mfap2	101095_at	170.8	A
Pde6b	94701_at	-162.2	A
Cmpk1	160356_at	2171.6	P
Adh5	98625_s_at	4935.6	P
Inpp5b	94399_at	1138.6	P
Htr4	95322_g_at	793.1	P
Apof	96074_at	-24.6	A
Foxo3	92958_at	1356.8	P
Tsen15	93742_at	857.2	P
Txndc5	98918_at	6754	P
Tnpo1	96762_at	3810.9	P
AA511261	101117_at	-70.2	A
Uhrf1bp1	103773_at	529.1	P
Odz4	98313_at	-70.3	A
Hibadh	97279_at	1159.5	P
Papss1	93298_at	2223.6	P
Pmfbp1	98311_at	193.3	A
2410018L13Rik	161886_at	21.3	A
Parp1	101957_f_at	272	A
Cyp8b1	103284_at	-51.7	A
Adora1	92374_at	-164.3	A
Lrg1	97420_at	108	A
Timm8a1	96849_at	1109.2	P
Lman1	161622_f_at	-223	A
Hoxa2	102643_at	224.8	A
Vps35	162393_at	91.9	A
Stat5a	100423_f_at	854.2	P
Pja1	101461_f_at	4950.2	P
Adprhl2	102349_at	-90.4	A
Plec	103855_at	1467.3	P
Ahcyl1	97217_at	8768.7	P
Nmt2	102229_at	-278.4	A
Cd160	102272_at	446.8	A
Ktn1	97976_at	397.2	P
Gria2	92945_at	143.7	P
Dusp9	162065_r_at	649.5	P
Csn3	99065_at	164.5	A
Epha5	98376_at	-112.7	A
Aph1a	98078_at	960.4	P
Trip13	101372_at	926.3	P
Znrf1	95157_at	479.8	P
Psph	92589_at	1208.3	P
Ensa	93722_at	585.4	P
Cd1d2	101896_at	-40.7	A
Pitx1	92920_at	354.6	A
Batf	93444_at	-115.5	A
Syt6	100364_at	64.5	A
Gmppb	104351_at	569.4	A
Eda	93393_at	227.5	A
Pdpn	104469_at	-35.5	A
Sltm	161387_i_at	39.1	A
Nudt19	96629_at	984.8	P
Armcx2	97211_at	47.4	A
Ubn1	161220_f_at	318.5	M
Nudc	101033_at	180.8	A
Zap70	93663_r_at	-623.3	A
Ccr7	104443_at	-60	A
Cdk14	93422_at	465.2	P
Ddt	100564_at	1486.2	P
Mt2	101561_at	6404	P
Huwe1	95938_at	-13.2	A
Cirbp	93284_at	927.7	P
Fgfr2	162171_f_at	399.1	A
Taf1b	99041_at	358.9	A
Thy1	99057_at	-312.7	A
Traf4	100005_at	1243.1	P
Btk	92668_at	38.2	A
Lhx6	94176_at	715.2	P
Aldh3a1	99548_at	4543.5	P
Aak1	104176_at	692.3	P
Gosr2	94072_g_at	1507	P
Ahi1	103734_at	151.9	P
Npnt	103721_at	-106.1	A
Slc1a5	92582_at	285.4	P
Olfr2	101280_at	-185.4	A
Gp1bb	160649_at	-526.5	A
Map3k1	103020_s_at	264.7	P
Noc4l	161241_at	127.6	P
Zp3	102675_at	-76.2	A
Wdr13	94374_at	781.2	P
Mcart6	94759_at	132.4	A
Rbbp9	162230_r_at	8.9	A
Ifi204	98466_r_at	381.9	P
Mip	98796_at	-33.2	A
Fam83g	104695_at	96.1	A
Foxn1	92674_at	9.8	A
Aldh2	161997_f_at	3605.3	P
E330034G19Rik	103669_at	474.5	A
Atp1a1	93796_at	420.6	P
Ercc2	92278_at	927.8	P
Tor1aip2	93997_at	1044.2	P
Exosc8	95081_at	277	P
Adss	99039_g_at	2519.8	P
Skap2	102012_at	1346.7	P
Pkp2	104337_f_at	885.3	P
Mllt10	93878_at	170.8	A
2810453I06Rik	104393_at	44.8	A
Tk1	96081_at	6854.6	P
Sox13	93698_at	1280.1	A
Ppib	94915_at	7919.4	P
Bat4	101415_i_at	297.1	A
Gucy1b3	93954_at	42.7	A
Fli1	94698_at	91.8	A
Iapp	99488_at	-173.7	A
Nop10	97250_at	8427.8	P
Serpina12	160951_at	-83.4	A
Tle3	104623_at	1670.6	P
Kif3b	161003_at	868.3	M
Fbxw7	93667_at	-135.7	A
Mdk	160561_at	-114.4	A
Nras	94362_at	4243.3	P
Nup50	93046_at	1828	P
Odz2	92389_at	452.5	A
Il10	100319_at	-132.7	A
Gabpa	102981_at	115.8	A
Chd8	104059_at	842.9	P
Cxadr	93725_at	-26.8	A
Tef	160117_at	1645	P
Pcx	93308_s_at	336.3	P
Scrg1	94181_at	-11.1	A
Fgl2	162289_at	-61.4	A
Atp2a3	103935_at	293.6	A
Foxb2	94618_at	-270.8	A
Arhgap21	160785_at	1025.5	P
Atp5g1	96032_at	103.7	A
Gng12	99477_at	896.7	P
Dtl	104423_at	1237.2	P
Cul7	104551_at	59.4	A
Ctsh	94834_at	85.5	A
Fgf6	97121_at	60	A
Ahcy	96025_g_at	9631.2	P
Myl9	96939_at	-42.9	A
Aldoc	160546_at	-97.5	A
Ccni	94819_f_at	4541.8	P
Mmp12	95338_s_at	13.7	A
Rad23a	92410_at	875.1	P
Dpf2	96073_at	1965.7	P
2700078K21Rik	162467_r_at	-65.5	A
Pou2af1	93915_at	2.6	A
Copz2	104143_at	3165.1	P
Lta	102630_s_at	-77.6	A
Zcchc6	95360_at	53.2	A
Fkbp10	162414_f_at	-197.7	A
Sh3bp2	162373_r_at	-121.8	A
Cdkn1c	95471_at	43.8	A
Apobec1	98398_s_at	621.8	P
Lama5	161702_f_at	188.5	A
Zfp26	161717_i_at	18.3	A
Smc6	100887_at	1032.8	P
C79407	103308_at	1850.6	P
Clns1a	101295_s_at	775.1	P
Cd44	103003_i_at	-19.1	A
Pbrm1	98893_at	408.2	P
Mrpl52	97443_at	7419	P
Mef2c	104591_g_at	-14.6	A
Otub1	94336_at	387.8	A
Cdk2ap1	98532_at	8403.7	P
Cct5	161514_at	1172.6	P
Scoc	95467_at	2032.8	P
Ubxn1	97240_g_at	3011.7	P
Pabpn1	101476_at	2465.2	P
Entpd1	160774_at	-24.1	A
Klhl7	160685_at	376.3	P
Klra6	100674_f_at	74.6	P
Ube2c	161137_r_at	649.6	P
Tspo2	103512_at	434.4	A
Mybph	100017_at	158.4	A
Nptx2	94099_at	71.9	A
Lage3	161872_f_at	978.9	P
Phf5a	95649_at	3066.6	P
Slc26a1	94797_at	-393.2	A
Adra2b	99802_at	-76.9	A
C78948	103132_at	28.9	A
Mrpl48	162013_f_at	1162	P
Hmgb1	93095_at	2357.9	P
Slc39a6	103459_at	879.2	P
Vax1	95391_at	441.9	A
Galr2	99430_at	-654.5	A
Fabp3	94214_at	23.7	A
Gpx3	101676_at	-55.7	A
Col15a1	99637_at	-51.1	A
Trafd1	161576_f_at	237.1	A
Zfp275	161503_f_at	84.1	A
Nat1	94723_at	20.1	A
Me1	101082_at	1687.4	P
Anapc5	95100_at	10559	P
Polr2f	104279_at	11936.2	P
Pold4	94843_at	3330.5	P
Pkd1	97375_at	316.1	P
Cyp3a16	101639_r_at	-70.8	A
Atp6v1a	95746_at	4383.1	P
Creld2	160119_at	2054.9	P
Grin1	104686_at	158	A
Sgca	160631_s_at	-4.5	A
Jtb	102790_at	3955.2	P
B9d1	98992_at	963.8	P
Abcb1a	102910_at	106.5	A
Traip	92434_at	258	A
Hbxip	98037_at	2347.6	P
Xdh	97950_at	2263.5	P
Tceb1	94009_at	1052.8	P
Arf2	100518_at	11.5	A
Myl3	93514_at	-137.2	A
Qrich1	100115_at	756.1	P
Oas1g	102717_at	-98.2	A
Hist2h2bb	94638_at	6.3	A
Mapre3	162332_f_at	-85.5	A
Slc3a1	93304_at	-162	A
Pgrmc2	94801_at	349.5	P
Tsc22d4	94229_at	1096.9	P
C1qtnf1	103676_at	135.5	A
Igh-VJ558	101746_i_at	-119.5	A
Mak16	93980_at	141.2	A
Igh-6	101346_at	421.8	P
Rnf13	101965_at	2485.9	P
Atp7a	160609_at	550	P
Prkrir	162143_f_at	284	M
Hspb2	103214_at	871.3	P
Pcx	AFFX-PyruCarbMur/L09192_MA_at	-28	A
Myf5	101162_at	67.3	A
St6galnac3	102899_at	150.7	A
Fam110a	103343_at	698.3	P
Parn	160515_at	708.1	P
Fcgr3	94074_at	274.7	A
Rbm17	94081_at	3867.8	P
Il3ra	92955_at	23.7	A
Prpmp5	98383_r_at	-153.6	A
Fv1	99807_r_at	102.4	M
AA416453	101689_at	10.5	A
Hagh	100042_at	660.3	P
Eda	93395_g_at	-18.2	A
Il17ra	99991_at	508.1	P
Vamp3	98521_at	2049	P
Mcoln2	103686_at	31.3	A
Tcstv3	96584_f_at	-173.6	A
Psmg4	104756_at	1747.8	P
Inppl1	102988_at	1667.1	P
Slc39a4	162284_r_at	550.3	A
Acvr1b	101177_at	-31.5	A
Dsc2	97768_at	-78.8	A
Ipo11	104297_at	507.3	P
Arpc1a	95144_at	2369.1	P
Hnrnpc	160199_at	301.4	P
Rab11a	92854_at	4498.3	P
Sept9	98609_at	8417.4	P
Art1	104638_at	-44.5	A
Klk8	161346_f_at	-349.1	A
Lmnb1	160517_at	1839	P
Celf2	97255_at	151.2	A
Nfyb	98024_at	789.9	P
Ptrh1	103601_at	320.8	P
Nxph1	102573_at	-196.9	A
Pik3c2a	92312_at	642	P
Pfkp	97834_g_at	2680.9	P
Txn2	98130_at	5276.4	P
Prrx1	99021_at	237.4	P
Arih2	96176_at	1044.4	P
2210010C04Rik	100104_r_at	176	A
Kif1a	92890_at	28	A
Cstf2t	104126_at	1280.7	P
Rbmy1a1	98783_at	15.1	A
Pla2g1b	160120_i_at	-214.3	A
Aqp2	103612_at	-214	A
Cst7	102638_at	-173.6	A
Aspm	102632_at	286.7	P
Fez1	100876_at	147.1	A
Sema3a	98835_at	10.4	A
Slc25a47	94440_at	101.1	A
Igh-VJ558	100682_f_at	245.3	P
Zfand2a	160713_at	553	M
Cetn3	92789_r_at	334.7	P
Pelo	161280_r_at	401.1	A
Tnp1	161216_at	-189.5	A
Sez6l	103543_at	-16.5	A
Zcchc6	95933_f_at	78.3	A
Mea1	94890_at	89.2	A
Wdtc1	97536_at	1819	P
9130404D08Rik	104035_at	391.1	P
Epo	99374_at	516.7	A
Ate1	103475_s_at	158.7	A
Socs5	92287_at	1888	P
Mef2c	104592_i_at	-246.9	A
Il2rg	96807_at	139.7	A
Vmn2r89	101645_f_at	-147.5	A
Clcnka	103782_at	315.6	P
H2-D1	97540_f_at	5747.7	P
Melk	100416_at	69.8	P
Mllt1	104253_at	800.7	P
Nme4	160473_at	10.7	A
Mkrn3	102740_at	6.5	A
Slc16a2	100491_at	101.3	M
Calca	92533_at	-51.2	A
Gkap1	162359_r_at	888.9	M
Fgf5	98845_at	-124.2	A
Zfp110	160220_at	42.3	A
Ppp2ca	92638_at	425.8	P
Idh3a	94534_at	672.7	P
Ngdn	93776_at	351.7	P
Itm2c	96283_at	3899.7	P
Impa1	101498_at	341.3	A
Sox6	161211_r_at	-52.4	A
Rad51	162232_r_at	-2.9	A
Btn1a1	102708_at	-156.9	A
Musk	94763_at	-79.2	A
Dbnl	95529_at	2955.4	P
Prkd2	161627_r_at	902.5	A
Mmp17	92461_at	18.6	A
Rnaseh2c	98938_at	2382.1	P
Lyz2	100611_at	33.7	A
Glb1	161754_f_at	1.4	A
Upf3b	93241_r_at	98.3	A
C730048C13Rik	103702_i_at	16.1	A
Synj2	97962_at	259.2	A
Rac1	101555_at	15687.3	P
Kitl	99577_at	726.8	P
Copg	96936_at	2356	P
Syt17	93370_at	-52.6	A
Nr2f1	102715_at	120.6	A
Fth1	94794_at	34105.8	P
Ercc4	92704_at	93.5	A
Clcn7	104392_at	663.9	P
P4hb	161926_r_at	-942	A
Mrpl48	96059_at	1623.2	P
Ovgp1	100521_at	84.5	A
Tsg101	94809_at	45.2	A
Rps3	101137_at	37034	P
Crmp1	104383_at	156.8	A
Tm7sf2	95383_at	1578.3	P
Cln3	161643_i_at	97	A
Fmo1	101991_at	-4.4	A
Hpca	99944_at	-109.9	A
Zcchc6	104572_at	1269	P
Pmp22	161442_at	25.6	A
Slc44a4	162285_r_at	-132.5	A
Ntn1	97977_at	4369.6	P
Prrx2	103327_at	5538.9	P
Tpsb2	93622_at	-42.4	A
Prodh2	103452_at	46.1	A
Chmp7	161613_at	368.4	P
Traf3ip2	96221_at	668.6	P
1110007C09Rik	160835_i_at	479.4	P
Grid2	101734_at	316.1	A
Cstf3	100968_at	427	P
Slc6a12	103510_at	144.8	A
Xpo1	94228_at	2722.4	P
Psmg3	162356_r_at	39.9	A
Ncbp1	102400_at	1334.2	P
Limd1	160066_at	679.5	P
Mid1	92219_s_at	-1.9	A
Prph2	101169_at	-290.5	A
Tm2d2	98921_at	2387.3	P
Taf1a	92339_at	112.7	A
Pgm1	104534_at	438.1	P
Med20	160724_at	789.2	P
Atf6b	92395_r_at	2059.8	A
Ranbp1	98573_r_at	6470.4	P
Sft2d1	103863_at	3258.8	P
Rab12	104082_at	2453	P
Lsm7	97907_at	1468.6	P
Slc25a28	104560_at	1433.6	A
Ltb	102940_at	-185.5	A
Kank3	96785_at	-160	A
Ubxn1	97239_at	118.4	P
Slc27a4	97957_at	635.2	P
Ctsb	94831_at	7797.2	P
Rbbp6	99990_at	1689.5	P
Net1	94223_at	1370.9	A
Nmu	161032_i_at	269.5	P
Sars2	161681_i_at	71.9	P
2310044G17Rik	104298_at	297.3	P
Cd81	101495_at	3804.3	P
Ciz1	100995_at	37.1	A
Tnfsf12	93917_at	89.5	A
Chtf8	98896_at	1512.8	P
Cisd1	94526_at	5154.1	P
Ccr8	99895_at	89.9	A
Oxct1	92845_at	3740.7	P
Gipc2	101950_at	662.7	P
Csnk1e	97925_at	2307	P
Cyhr1	103467_g_at	1645.5	P
Aip	92575_at	2432.6	P
Mars	96138_at	1715.2	P
Snapin	160792_at	1752	P
Gm2717	101613_at	-60.6	A
Tpi1	99566_at	15748	P
Kif5b	160417_at	649.3	P
Hspg2	101399_at	799.8	A
Rps19	94068_at	29679.1	P
Pccb	160128_at	191.5	A
Cdk16	100093_at	2798.7	P
Hspb11	104085_at	386.9	P
Casp7	98499_s_at	516	P
LOC100503944	95890_r_at	136.2	P
Cnpy2	100039_at	3028.1	P
Ugcg	94197_at	206.5	P
Polr1c	160426_at	2489.8	P
Cyp2s1	104550_at	137	A
Tnfaip8	160246_at	1534.5	P
Psme4	104115_at	1347.5	P
Fen1	97327_at	1684.5	P
Inpp1	93942_at	331.2	A
Polr1a	161379_at	-202	A
Nr1h4	97969_at	94	A
Was	92760_at	100.7	A
Actr1b	160786_f_at	1072.3	A
Cyp4a10	92600_f_at	115.3	A
Zcchc6	162250_f_at	133.1	M
Lphn1	97358_at	1199.8	P
Zbtb16	92201_at	75.4	A
Lrrc6	160952_r_at	36.3	A
Akr1e1	103068_at	-356	A
Dntt	103962_at	-71.7	A
Adra1b	92340_at	70.3	A
Nes	103549_at	264.9	A
Lta4h	100540_at	5292	P
Dicer1	160957_at	106.6	A
Mrto4	97252_at	1054.5	A
Basp1	95673_s_at	23535.9	P
Uhmk1	160778_at	2706.7	P
Rnase4	96038_at	238.7	P
Trap1a	102764_at	162.3	M
Ube2t	100955_at	296.9	P
Pxmp3	103047_at	1695.3	P
Eral1	103858_at	728.9	P
Prlr	95030_at	40	A
Prkcq	104431_at	-18	A
Prss30	93709_at	-695.8	A
Fam171a1	160963_at	1564.2	P
Ube2e1	92660_f_at	1255.2	P
Pdia5	96831_at	1053.4	P
Ceacam9	104159_at	211.3	A
Ndufa3	96915_f_at	8838.3	P
Tnk2	102850_at	2294.7	P
Cd82	161861_i_at	-113.8	A
Nedd8	93519_s_at	7143.9	P
Cyfip2	102009_at	28.3	A
Cebpa	98447_at	1006.6	A
Etf1	96754_s_at	4318.8	P
Cxcr3	94173_at	313.2	P
Rpl38	99627_r_at	85.6	A
Morf4l2	96633_s_at	5051.5	P
Ilf3	160657_at	1101.4	P
Gpi1	161524_r_at	420.8	P
Pfkfb1	103297_at	-171.4	A
Dsg2	104480_at	194.5	A
Atxn10	160981_at	451	P
Wbp1	92619_at	2386.4	P
Pbrm1	98894_at	983.3	P
Ercc3	102346_at	597.1	P
Nek7	102827_at	3714.5	P
Vapb	104501_at	325.5	P
Etfb	96947_at	3219.9	P
Prkce	94161_at	162.8	A
Mrps18a	161767_r_at	1059.8	P
Elovl2	94393_r_at	68.1	A
Slk	96130_at	1126.4	P
AI413582	160636_at	1903.7	P
Hes6	97334_at	382.1	P
Stmn2	95669_g_at	-93.7	A
1810020D17Rik	99154_s_at	430.6	P
Cr2	102289_r_at	-6.6	A
Canx	94886_at	138.6	A
Hoxa11	104021_at	52.7	A
Cenpl	93428_at	133.9	A
Sgca	103395_at	21.8	A
Nub1	161580_f_at	508.4	A
Sstr1	101318_at	-313.8	A
Zdhhc14	104299_at	-29	A
Ptk2b	103451_at	594.9	P
Mug-ps1	97680_at	-121.8	A
Ncf1	97763_at	-169.1	A
Tuba1a	100342_i_at	34748.9	P
H2-DMb1	98034_at	45.5	A
Fmod	99152_at	-281.2	A
Ndufaf1	100892_at	614.3	P
Rbm22	162395_r_at	1642.3	A
Zbtb22	100899_s_at	1977	P
Atp6v1h	96610_at	1396.6	P
Hist2h3c1	93068_r_at	1105.3	A
Ift27	96941_at	4871.6	P
Rest	103720_at	891.7	P
Syt11	98339_at	-180.1	A
Il6st	94345_at	3082.3	P
Arhgap9	103366_at	196.2	A
Akap8	161089_r_at	-58.1	A
Smad5	102865_at	343.3	P
Fscn1	92838_at	8916.7	P
Lgals9	103335_at	5057.5	P
Tm4sf5	104707_at	-91.7	A
Phldb2	102907_at	3782.7	P
Hspb2	103215_g_at	3800.1	P
Cd48	103089_at	-114.1	A
Ctnna2	161318_f_at	-22	A
Blnk	100771_at	360.1	A
Dars	98940_at	-66.4	A
1700021F05Rik	103780_at	206.7	P
Hnrnpk	94041_at	2199.5	P
Il17ra	99992_at	623	P
Tgif2	93621_at	302.1	A
1810013L24Rik	161109_at	399.6	P
Psmb4	98558_r_at	-59.7	A
Thop1	104025_at	585.6	P
Trim30a	162086_r_at	51	A
Zfp57	103437_at	-208.7	A
Clock	92257_at	1212.4	P
Nhedc2	96481_at	25.7	A
Ndufa5	97201_s_at	6322.8	P
Hnrnpa1	100371_at	311.1	P
Csda	95755_at	5314.4	P
Kcnk1	102335_at	345.7	A
Il7	97709_at	-13.1	A
Akap8	95001_at	447.3	A
H13	96117_r_at	1967.1	P
Olfr93	102169_at	653	A
Anapc1	99068_at	2256.9	P
Vamp1	93652_i_at	-298.2	A
Aqp4	102704_at	-48.1	A
Cldn6	93703_at	222.3	A
Ubac2	160419_r_at	6.7	A
Fgfr3	162253_i_at	103.1	A
Itga5	103039_at	1128.3	P
Pklr	101472_s_at	569.6	A
Gtse1	103270_at	1260.8	P
U2af1	97486_at	3171.8	P
Mrps25	102128_f_at	1006.1	P
Irf7	104669_at	84.8	A
Slc2a8	101397_at	489	P
Ndrg1	160464_s_at	3017.5	P
Cdc25a	97389_at	-60.7	A
Rlbp1	92435_at	146.6	A
Fam46c	104477_at	-3.6	A
Sbp	98830_at	132.1	A
Chd4	99120_f_at	4964.8	P
N4bp1	103930_at	1083.5	P
Mpl	92926_at	-220.5	A
Psmd1	95483_at	3546	P
Snhg11	97752_at	39.9	A
Nfkbiz	161903_f_at	172.8	P
Samhd1	162161_r_at	16.2	A
Ephb6	102871_at	2509.2	P
Vtn	98549_at	169.6	A
4632419I22Rik	161812_r_at	-3.5	M
Eif4e2	161911_f_at	575.6	P
2310044H10Rik	162139_r_at	260.5	A
Acr	93207_at	-540.4	A
Cyp4f13	162058_f_at	-92.5	A
Actc1	101029_f_at	4931.1	P
Trim41	101449_at	690.3	P
LOC100502672	96555_at	238.7	A
Pcp4l1	160264_s_at	275	A
Rtn4	160484_at	9296.8	P
Emb	162068_r_at	-72.6	A
Tbx15	100355_g_at	314.1	A
Cic	96725_at	987.4	P
Calm2	93293_at	34661.6	P
Nt5dc3	161073_at	-181.6	A
Clec4e	96551_at	103.1	A
Svs6	162051_r_at	-55.8	A
Pla2g4a	99513_at	2263.4	P
Ythdf1	96949_at	2028.8	P
Kifc2	93890_at	-264.3	A
Fggy	102783_at	498	A
Slc27a2	100967_at	38.6	A
Pcdha11	101772_r_at	507.2	A
Lhpp	103403_at	-619.5	A
Tmem66	95146_at	2973.2	P
Hoxb1	93888_at	38.4	A
Csn2	99130_at	270.8	A
Rab8a	94503_at	2880	P
Pfkl	92637_at	2767.1	P
Ccdc123	102011_at	95.7	A
Brd4	103789_at	1074.5	P
Thoc4	160633_at	2807	P
Bmp2	161901_r_at	257.5	A
Lpin2	96806_at	561.3	P
Fgf18	95316_at	244.1	A
Hrh2	99815_at	171.4	A
Usp39	96646_at	1013	P
Ptgir	98811_at	31.4	A
Slc6a2	99409_at	107.5	A
Cntfr	101651_at	35.8	A
Trim61	160259_at	-95	A
Col7a1	93383_at	1245.9	M
Npm3	102796_at	1007.3	P
Msx1	101526_at	352.5	P
Fut1	99381_at	-406.5	A
Rit1	92376_at	2347.9	P
Efnb2	160857_at	10.2	A
Chgb	92841_f_at	-40.8	A
Tsks	94624_at	72.3	A
Ibsp	97572_at	1286.5	M
Svs4	161822_at	6.6	A
Rps4x	162498_r_at	13.4	A
Rrm2b	103767_f_at	56.8	A
Cep250	101145_at	394.1	A
Cyp1b1	161368_r_at	144.6	A
Cdk9	95037_at	1985.9	P
Zfhx3	92521_at	591.8	P
Brwd3	95985_at	73	A
Trak2	97111_at	277	P
Slc30a4	161230_r_at	-53	A
Cxcl14	96953_at	-118.2	A
Dffa	99485_at	277.5	A
Col12a1	92314_at	56.1	A
Pon1	96895_at	45.3	A
Tspan4	97473_at	8941.7	P
Myoz1	104555_at	458.1	A
Cyp24a1	93435_at	-67.6	A
Nin	92693_at	149.3	P
Coro2b	97365_at	790.4	P
C78339	97897_at	1904.1	P
Ets2	94246_at	3283.7	P
Lin9	103069_at	591.2	P
Atp5j2	93114_at	195.6	P
Lats2	160261_i_at	1230.3	P
Sdhc	94216_at	5964.1	P
Crcp	103334_at	598.8	P
Rasal1	92417_at	336.3	A
Cacna1b	98360_at	-70.7	A
Pdlim7	102845_at	1173.4	P
Itgb1bp1	100990_g_at	1324.1	P
Prkcz	96571_at	-77	A
Cd79b	161012_at	-130.9	A
Cr1l	161648_at	741.7	P
Shbg	100702_at	401.9	P
Nek1	161123_i_at	39.3	A
Guf1	160956_r_at	83.3	P
Txnrd1	99985_at	3682.9	P
Tmem222	96014_at	1022.8	P
Zfp36l2	93944_r_at	247.3	A
Kin	160842_at	218.4	A
Acss1	160921_at	99	A
Mthfr	102360_at	-12.5	A
Prl7d1	98023_r_at	-81.1	A
H2-Eb2	97048_at	-158.7	A
6330409N04Rik	161055_r_at	82	A
Rbbp7	93081_at	9030.2	P
Pde4b	103610_at	285.7	A
3110043O21Rik	100464_at	1039.2	P
Rrp7a	160382_at	2659.6	P
Marcksl1	97203_at	2287.6	P
Cdr2l	96524_at	1056.1	A
Ppan	160802_at	283.2	P
Ace	101428_at	89.7	A
Lmo4	98122_at	3451	P
Gipc1	93733_r_at	62.4	A
Msh2	100033_at	2011.5	P
Hmgb2	93250_r_at	7013.9	P
Tes	101550_at	80.6	A
Mc2r	92429_at	70.9	A
Gja3	102552_at	-128	A
Tmem111	97862_s_at	2061.7	P
3110003A17Rik	96135_at	4938.4	P
Irf8	98002_at	245.7	A
C8g	104726_at	324.5	M
Sema5a	103766_at	-73.6	A
Dcaf8	160776_at	826.8	P
Rnf2	95912_at	161.1	A
Kcnn1	97100_at	485.1	A
Srp14	101519_at	8072.6	P
Krt35	98997_f_at	-98.4	A
Brca1	102976_at	796.4	P
Htr2b	95332_at	107.4	A
C80993	97084_at	-70	A
Dnajc8	95699_f_at	7263	P
2810422O20Rik	160999_r_at	494.7	A
Csf3	94142_at	534.6	A
Anxa6	94304_at	4784.5	P
Ighg1	101870_at	-30.8	A
Atp9a	160577_at	914.7	A
Inpp5d	161678_at	1578.7	A
Timp1	162107_r_at	48.6	A
St3gal1	99847_at	658.9	P
Reg2	95786_at	-5.4	A
Igsf8	160820_at	1677.7	P
Gpr19	100438_at	329.2	A
