"","GSM6207","GSM6208","GSM6209","GSM6210","GSM6211","GSM6212","GSM6213","GSM6214","GSM6215","GSM6216","GSM6217","GSM6218"
"Arl6ip6:rc_AI639042_at",11.5228757286608,11.7436142616683,11.3695428216262,11.4201181285122,10.9173720794768,10.7728094101607,10.6900852989847,11.4609677625704,10.8971647789271,11.977995368613,11.4841683481909,10.6032554245468
":rc_AI639043_at",6.82017896241519,8.03287224946323,6.06177619758669,4.11270013274936,8.38456792317383,6.58646452588639,7.23935985027747,8.19327893552139,NA,5.46270675067016,7.75888943272096,NA
"Tspan17:rc_AI639044_at",6.15380533607904,9.56281480869233,9.1644041578813,10.050256801599,10.2256894600154,10.6434052771157,11.184627435864,8.80283944093511,6.6667565918848,8.9316239677501,9.4549161375148,9.34296357439873
"Paip1:rc_AI639045_at",10.5912418212354,11.4407134726947,10.7052867902725,10.0867996856235,9.92629599478111,10.3718855228739,10.0391932398474,11.352153803749,10.5309914902366,10.6013065261218,10.9074164823166,10.2412681773294
":rc_AI639047_at",NA,NA,6.19770815795585,3.4594316186373,4.50462039240355,1.72246602447109,NA,3.93545974780529,6.13750352374993,5.3819754785573,5.18189764310839,3.47248777146274
"Fam179b:rc_AI639048_at",9.39381944794399,8.89330153086056,9.52552080909507,9.39145842004967,9.22593041117105,8.7921395522779,7.41447383643093,9.62461270900574,8.28262513419167,8.96693797927846,8.56757586852411,9.27705487614873
"Slc12a4:rc_AI639049_s_at",7.14567745519564,7.32102612859297,7.10328780841202,6.7279204545632,8.36981542428391,8.53799487797439,5.4262647547021,7.24697805961472,3.48542682717024,7.54920708935568,2.67807190511264,6.95070169008901
"Ehf:rc_AI639050_at",4.38543103719352,6.59544398458948,6.59991284218713,6.47411151394241,4.35755200461808,6.42122329922514,-0.514573172829758,5.88996019965864,1.72246602447109,6.01792190799726,NA,5.3037807481771
":rc_AI639051_at",NA,4.58496250072116,NA,2.10433665981474,4.80219321694183,-1.73696559416621,2.86789646399265,3.6667565918848,NA,3.51096191927738,6.36457243229586,5.79960542245267
":rc_AI639052_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70043971814109,2.90689059560852,NA
"Clca4:rc_AI639054_at",NA,NA,NA,NA,NA,4.92599941855622,2.86789646399265,NA,NA,NA,NA,NA
":rc_AI639055_at",8.01736520529273,8.73301532168596,8.3482855418512,8.38715571766298,7.78724960846791,7.99095486039699,8.4757334309664,7.17891378466957,8.6560672737256,7.81121411751324,5.49825086752783,7.67383905599044
":rc_AI639056_at",7.12101540096137,3.88752527074159,5.99322146736894,7.11790278909403,6.97727992349992,7.36806987653208,7.43462822763672,4.8923910259134,1.76553474636298,4.55458885167764,5.4093909361377,3.95419631038688
":rc_AI639057_at",NA,NA,NA,2.43295940727611,NA,2.37851162325373,1.0703893278914,2.90689059560852,NA,4.03562390973072,NA,4.43962313755712
"Pmepa1:rc_AI639058_s_at",14.2821038351649,14.2766478689808,13.9820666447921,13.5758228418374,13.6313817110388,13.8222421840753,14.0095049891924,14.3875192542759,14.3224774542113,14.0726434542455,14.3017391005992,14.2500170767876
"Nmrk2:rc_AI639060_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639061_at",3.67807190511264,3.53605290024021,NA,NA,NA,NA,NA,NA,NA,NA,5.60288440871842,NA
":rc_AI639062_at",NA,NA,NA,NA,NA,NA,4.62643913669732,NA,3.27798474729977,NA,NA,NA
":rc_AI639063_at",4.03562390973072,NA,NA,NA,2.35049724708413,5.18189764310839,NA,NA,NA,4.37155886261196,NA,NA
":rc_AI639064_at",6.95419631038687,6.01122725542325,6.61618123133188,7.53683000504806,7.93840342367024,7.72655877910497,7.4245862262511,4.5909612413426,7.2336196767597,7.57516103342539,6.50937914891469,6.94485844580754
":rc_AI639065_at",NA,NA,NA,NA,NA,NA,NA,NA,5.62351574149055,3.36457243229586,NA,NA
":rc_AI639067_at",4.23266075679027,6.74550626586916,6.85174904141606,6.77610398807316,6.39059890555246,5.99095486039699,6.47248777146274,2.76553474636298,6.88508622529017,6.99322146736894,7.09908476089186,6.76022094646651
":rc_AI639068_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76553474636298
":rc_AI639069_at",6.75755668893945,7.90749159334305,7.4870360800319,7.81121411751324,7.86913111964429,8.23553560671046,8.18090370917938,6.92243574023315,7.34695688937888,7.43712784427281,8.11530380615212,7.49984588708321
":rc_AI639070_at",NA,6.55612281784117,5.2667865406949,NA,5.83794324189103,NA,NA,4.37851162325373,8.61139372584558,8.21091481607392,6.27052894238072,8.71904650392994
":rc_AI639071_at",6.53449743373817,NA,5.48542682717024,1.37851162325373,6.18586654531133,5.21723071622067,5.20554891117303,NA,3.51096191927738,4.76553474636298,NA,0.485426827170242
"Anxa3:rc_AI639072_at",6.91528186586766,5.59991284218713,NA,NA,NA,NA,NA,NA,4.25550073314839,4.67807190511264,NA,6.43295940727611
":rc_AI639073_at",5.15785216914174,5.74146698640115,4.52356195605701,-0.514573172829758,4.15380533607904,NA,0.37851162325373,4.39231742277876,3.53605290024021,4.36457243229586,4.65535182861255,NA
":rc_AI639074_at",8.22062016744785,8.16540952031982,7.52042224852645,6.40258575823259,6.62643913669732,6.43796008833447,6.59991284218713,6.4446008137115,7.84360704649056,6.05961485629722,6.85673675611911,7.50937914891469
":rc_AI639076_f_at",14.3559635611476,14.350821805908,14.2851637729948,14.2015266596528,14.0537138047023,14.2314837105172,14.2789575644513,14.717671068636,14.3851546271902,14.1389277124559,14.3483339591946,14.4733125565723
":rc_AI639076_i_at",4.64385618977472,3.70043971814109,2.0703893278914,5.2667865406949,NA,1.96347412397489,NA,NA,3.29278174922785,4.33628338786443,NA,4.91169158187234
":rc_AI639076_r_at",3.01792190799726,NA,4.57893871309339,4.65535182861255,NA,NA,3.92599941855622,2.23266075679027,1.72246602447109,NA,4.21723071622067,3.52356195605701
":rc_AI639077_at",6.49505552836802,6.1333991254172,5.52356195605701,5.10433665981474,4.87282875953489,5.47897180503294,5.18189764310839,5.90448409790142,5.43629511983936,6.55151601762801,5.62058641045188,5.97498811199193
":rc_AI639078_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0703893278914
":rc_AI639079_at",9.18289089274548,9.38305623000562,9.01764358349734,9.42374622911477,9.52002930421219,9.65749710044411,10.0497124397244,8.96260685912106,9.21334728173344,8.93191939010004,9.64223224421298,8.85049941375812
"Vps39:rc_AI639080_at",5.40258575823259,4.39917109381982,5.93310047493137,5.90929308582382,5.06177619758669,6.11894107272351,5.36106648879432,5.34340782229781,NA,6.68509917200661,5.79441586635011,NA
"Mcm6:rc_AI639082_s_at",12.7392743121576,12.4013862112766,11.87379013326,11.3206877457977,10.3092489608166,9.5643400579856,8.9086928382425,12.2768513869177,11.3241242781642,11.9451511707839,11.6474584264549,10.5183580958419
"Laptm4a:rc_AI639083_at",2.16992500144231,0.584962500721156,4.90207357931074,NA,NA,4.55458885167764,4.85299758761332,4.39231742277876,5.39574832817903,0.263034405833794,NA,5.06177619758669
":rc_AI639084_at",6.16992500144231,NA,NA,4.8972404255748,NA,5.40599235967584,NA,NA,NA,NA,NA,NA
"Degs2:rc_AI639085_at",NA,NA,NA,NA,5.56376827845203,7.25266543245025,7.33091687811462,NA,NA,NA,NA,NA
":rc_AI639088_s_at",NA,2.98185265328974,3,NA,4.77610398807316,NA,0.37851162325373,4.41278152533848,NA,NA,NA,4.85299758761332
"Defal1:rc_AI639089_at",7.2045711442492,7.27612440527424,7.22303633790187,7.4846215270986,7.43712784427281,7.76950729143624,7.8856963733394,7.68439798363757,2.37851162325373,6.81506301719287,6.46107011403305,6.57742882803575
":rc_AI639090_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639091_at",7.85984534392145,6.03782146543497,6.79051141189419,5.27426166125705,NA,5.3327079336406,3.24792751344359,6.27612440527424,6.75087443965685,5.88264304936184,5.63517394667492,4.74416109557041
":rc_AI639092_at",1.8073549220576,4.83289001416474,1.88752527074159,5.56376827845203,NA,NA,3.37851162325373,4.77082904603249,4.70043971814109,NA,5.4093909361377,NA
"Nphp1:rc_AI639093_at",12.7749311572175,13.162501477969,12.4990735196966,11.5354211942219,11.3909212835004,11.2827409528439,11.3713410480058,12.97373323595,13.1641369906771,12.8703839862155,12.8507142705574,13.0173652052927
":rc_AI639094_at",5.93073733756289,4.84297883178833,3.73335434061383,6.4446008137115,7.16490692667569,5.90448409790142,7.04330075436418,5.36106648879432,6.25361115194717,6.23840473932508,4.81249822533356,6.61470984411521
"Mybpc2:rc_AI639096_at",7.62205181945638,8.22207035524718,6.59842476052772,7.26959425168337,7.93604896367662,NA,4.76022094646651,6.9518675043269,7.27426166125705,7.456149034648,7.91468410532839,7.80413102118332
":rc_AI639097_f_at",10.9936460600166,10.7661147575867,10.6723369388316,10.8647278275682,10.8701334999273,10.4701504352744,10.5489182133245,10.5962829504884,10.4760373375169,10.63915979511,10.9625345635113,10.4190121105385
":rc_AI639098_at",7.18685706717715,5.81506301719287,6.76420813013995,6.77082904603249,5.69209237542757,4.85798099512757,6.93663793900257,5.04439411935845,4.27052894238072,5.20554891117303,5.41616416473313,6.96462966672059
":rc_AI639099_at",6.18982455888002,6.00225245173138,5.75755668893945,5.20945336562895,5.58796498888268,5.97039353791468,6.66959375118833,5.73876783680019,5.63226821549951,5.40599235967584,3.59693514238723,6.28169825009883
"P22k15:rc_AI639100_at",5.68369645430652,NA,5.26303440583379,5.60288440871842,3.75488750216347,-2.32192809488736,3.57288966842058,4.54225804976692,4.54225804976692,NA,5.456149034648,4.6724253419715
":rc_AI639101_at",7.70597790168252,5.77873424411784,7.15177765473205,7.0948694327187,7.21140163741847,4.45285896471381,6.95884267524324,7.2364926183813,7.26021388677142,5.33985000288462,7.60436789989375,6.26865895502767
"Rab33b:rc_AI639102_at",5.24792751344359,5.80219321694183,5.52356195605701,NA,1.0703893278914,3.33628338786443,2.43295940727611,2.84799690655495,7.65320336203398,4.5909612413426,NA,NA
"Rab33b:rc_AI639102_g_at",9.51096191927738,9.33248417326158,10.2570341976263,10.4373359503014,10.2320611079846,10.3528158941878,10.4353577299664,9.66480280328828,9.73741636593706,9.78070379396761,9.98854268224025,9.61047122754643
"Rgs18:rc_AI639103_s_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RGD1306474:rc_AI639105_at",6.35226417325832,7.6646250548693,4.85798099512757,6.62935662007961,NA,NA,6.67383905599044,NA,5.26303440583379,3.65535182861255,6.34695688937888,5.46597446450407
":rc_AI639106_at",5.95652136333312,5.27798474729977,5.74685018309805,5.6409679104499,5.73335434061383,5.58496250072116,5.56985560833095,5.49505552836802,5.6409679104499,4.69488019279919,6.02680005934372,4.4594316186373
"Arl11:rc_AI639107_at",4.39231742277876,NA,6.06177619758669,3.99095486039699,4.56071495447448,4.78659636189081,NA,5.33985000288462,5.49185309632967,4.16992500144231,5.0574502721839,5.90929308582382
":rc_AI639108_at",6.68929916053589,5.70043971814109,3.68929916053589,6.74011804283313,7.81249822533356,8.03507399737762,8.26068435637966,1.88752527074159,6.38887833881199,6.53449743373817,5.93781516880342,6.14974711950468
":rc_AI639109_at",NA,3.88752527074159,NA,NA,3.10433665981474,NA,5.0574502721839,NA,NA,3.68929916053589,6.32732808262995,NA
":rc_AI639111_at",NA,NA,0.678071905112638,NA,3.15380533607904,4.29278174922785,3.56071495447448,NA,NA,NA,NA,NA
":rc_AI639112_at",5.35049724708413,7.26021388677142,5.6667565918848,6.24792751344359,6.45121111183233,3,5.66391384211598,5.49505552836802,7.21237478756727,5.94251450533924,6.69488019279919,6.40087943628218
"Mmrn1:rc_AI639113_at",7.92243574023315,7.40343816300828,7.4966540825935,7.70666868217975,7.93604896367662,7.56605403817109,7.96693797927846,7.59469782732387,7.34074028063018,7.32463061526719,8.14618679149074,8.23314029644597
"Rpap2:rc_AI639114_at",8.13647851834917,8.78855521492886,8.67595703294175,8.93044167303866,9.16037568743582,9.21674585819531,8.80671071796523,8.65248649491816,8.56453060081634,9.10223819393074,9.27262978497637,9.01429949459603
":rc_AI639115_at",7.59170933316174,7.2045711442492,8.51214785854752,8.74416109557041,9.07119417870217,7.95070169008901,8.42710328715284,7.96347412397489,6.47735352663456,6.68509917200661,6.78004757606187,6.31288295528436
"Cfb///C2:rc_AI639117_s_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cadps2:rc_AI639118_at",NA,NA,NA,NA,NA,3.72246602447109,NA,NA,NA,NA,NA,NA
"Chd6:rc_AI639119_at",6.69488019279919,5.85549144310187,5.41278152533848,5.30742852519225,5.49825086752783,5.10433665981474,5.32912359629157,6.09592441999854,4.41278152533848,6.53294028837287,6.90327934205614,6.35049724708413
"RGD1359634:rc_AI639120_at",9.37068740680722,9.87513498111762,10.0722666151321,9.94938902201402,10.2617423523829,10.4052478526531,11.1272205504881,9.94924309625241,9.16867211813223,10.080950734297,10.7201587373746,9.91647664443772
"RGD1359634:rc_AI639120_g_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639121_at",NA,NA,NA,NA,7.56071495447448,7.3741700760685,NA,NA,NA,NA,NA,NA
"Patj:rc_AI639123_at",9.73724734302774,8.64601861092535,9.40981519582048,8.38930867290642,9.4898479604393,9.00786824333334,7.87282875953489,9.45059268142739,7.18090370917938,9.03782146543497,7.65749710044411,9.00674683244059
":rc_AI639125_at",8.16641418264516,7.5337190711399,6.36282052553426,6.85424505422013,7.25361115194717,6.99887245399427,6.14159627838382,7.43546191447928,5.97269265400426,6.66249036391378,6.72519581722666,5.71424551766612
":rc_AI639126_at",3.05311133645956,0.584962500721156,4.99095486039699,4.10433665981474,NA,3.99095486039699,4.30742852519225,NA,NA,6.22689381357139,7.13442632022093,4.95419631038687
"Catsper2:rc_AI639127_at",5.81762325751143,4.94485844580754,2.29278174922785,3.72246602447109,4.72246602447109,6.04439411935845,5.83035674741922,NA,NA,NA,4.41953889151378,NA
":rc_AI639128_at",11.1049263038078,10.7809497987497,9.13622215317019,8.74718596688658,9.09592441999854,8.38629363515099,7.45285896471381,10.5281610488331,10.8775908941114,10.806871795958,10.7052867902725,11.0579917227592
":rc_AI639129_at",1.48542682717024,NA,NA,NA,3.10433665981474,2.32192809488736,NA,3.56071495447448,NA,NA,NA,NA
":rc_AI639130_at",9.24531501039208,9.28146643600001,8.82591279878497,9.17117679765177,9.45121111183233,9.12437983616298,9.045213599665,8.76155123244448,8.40981519582048,8.61875255353673,9.15431181143649,8.77082904603249
"Fam92a1:rc_AI639132_s_at",9.67877617412388,10.2625647020885,9.94192792470872,9.53935270870135,9.20138881742539,8.76420813013995,8.53644150496738,10.3438519334421,10.1711767976518,10.4478064593172,10.2474528646349,10.4468765215684
":rc_AI639134_at",NA,3.08746284125034,4.00898878322726,NA,1.96347412397489,NA,NA,NA,4.06177619758669,2.03562390973072,NA,NA
":rc_AI639136_at",7.07895134139482,6,6.36981542428391,6.49825086752783,7.34695688937888,7.31922050252387,6.7045953476324,6.61911951145322,6.12101540096137,5.32553033156756,5.58496250072116,7.55382125653269
":rc_AI639137_at",7.20065343636747,6.94485844580754,7.15583017155653,6.70873904135958,7.43128865429159,7.08746284125034,7.40514146313634,5.70597790168252,4.23266075679027,5.80992886572143,7.42794133250948,6.99435343685886
":rc_AI639138_at",9.62534355757299,9.1644041578813,9.05582470013486,9.39167321868639,9.6838718686226,9.46168407036868,9.51727569320958,8.74953426766926,8.85642552862553,8.47775826644389,9.51648798090998,9.13827180017222
":rc_AI639139_at",8.9940705277412,8.75355105460065,8.25124568979912,8.60473853445992,8.651410525913,8.762880292917,8.66994800411605,8.14108531856233,8.49904859773388,7.98811658476014,8.78004757606187,8.69696752623429
":rc_AI639139_g_at",6.49984588708321,8.08905317215643,6.65963918701565,5.46923479366766,6.15177765473205,6.98299357469431,NA,7.9431008475708,8.73369327989434,7.95652136333312,7.64745842645492,8.12825215227739
":rc_AI639140_at",NA,4.14567745519564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stat3:rc_AI639141_at",6.85299758761332,7.51806297565252,6.90809234081827,7.03342300153745,6.78135971352466,6.93428059364002,7.04875931191986,5.99774402605963,5.97956810009519,6.16390121381454,6.89965902637744,6.23840473932508
"Rad51ap1:rc_AI639142_at",10.5678610330859,10.7536346188534,11.0155544364785,10.8578255239231,9.77313920671969,9.08533966935737,8.25219234012239,10.4860305073691,10.9034299915672,10.7287708495427,10.4002390448945,9.75522142070237
":rc_AI639143_at",NA,5.43962313755712,5.7839804136838,6.16992500144231,5.5453506448223,5.49185309632967,6.39231742277876,5.64385618977472,NA,5.2667865406949,5.36106648879432,NA
":rc_AI639144_at",1.0703893278914,NA,-3.32192809488736,NA,1.26303440583379,NA,5.73063995591679,5.19377174339668,6.02680005934372,NA,5.25927248703759,NA
":rc_AI639145_at",8.15734693536284,8.62789861587175,7.10223819393074,7.83162393682075,7.76950729143624,7.82908844400489,8.06608919045777,7.4708621994137,8.37590826307501,7.84611717333673,8.17741953798924,8.10747864662662
":rc_AI639146_at",NA,3.10433665981474,3.30742852519225,1.43295940727611,4.82781902461732,4.79181407116183,4.54225804976692,4.84297883178833,4.98185265328974,NA,4.92599941855622,4.24031432933371
":rc_AI639147_at",6.42122329922514,NA,6.15987133677839,6.13134253912326,6.36282052553426,5.86046625851717,6.15380533607904,6.54225804976692,6.28355142317431,5.97956810009519,6.71149490665009,5.4262647547021
"Mtrf1l:rc_AI639148_at",8.28447711781042,8.38240787629496,8.43920755494128,8.28632672709055,7.78985964091365,7.63081315229913,6.85549144310187,8.74011804283313,8.42206476617281,8.49785183695112,8.56453060081634,8.65212792773827
"Mdfic:rc_AI639149_s_at",10.0005634427101,9.76619759730084,9.82940562440429,9.37482214163481,9.36150519794804,9.08560523678396,9.19155278109168,10.4367115421372,9.46780930617978,10.3744961456915,10.7773375176956,9.91258999085263
":rc_AI639150_at",6.14159627838382,3.56071495447448,5.49185309632967,5.94953493301701,5.44294349584873,4.92599941855622,5.48542682717024,2.63226821549951,4.43295940727611,4.20163386116965,5.28909670241999,3.43295940727611
"Pnn:rc_AI639151_at",11.9257027813513,11.4687258526665,11.5319174975916,11.2344582092104,11.0445307317387,11.1164739279094,10.8081597728684,12.0784844174114,10.5780895971961,11.9050108623903,11.4832111694294,11.1442121109048
"LOC690319:rc_AI639152_at",NA,NA,NA,NA,NA,4.49825086752783,5.62351574149055,NA,NA,NA,6.22881869049588,5.63807383718072
"Acrv1:rc_AI639153_at",7.5461227588578,6.60436789989375,6.43629511983936,8.06501215043695,7.79051141189419,7.59170933316174,8.0757465380609,1.63226821549951,NA,6.81506301719287,7.04330075436418,NA
":rc_AI639154_at",9.76901132109701,8.97956810009519,8.7797193551434,8.98327866412136,9.44066157065521,9.0869323411374,9.56147889150101,8.4245862262511,8.72758015616773,8.61728378777904,9.27426166125705,8.816023639828
"Pcmtd2:rc_AI639155_at",6.12101540096137,7.08214904135387,7.58345891013077,7.91288933622996,8.96866679319521,8.22978016673333,9.24317398347295,6.27612440527424,5.42961596420174,8.03397354344106,7.84924870276441,7.33539035469393
"Trap1:rc_AI639157_at",10.7570565924387,10.6917435191713,10.5710889649004,9.97398429849422,9.38866312361939,9.7563895273287,9.73809225962049,10.4585091465539,9.71784775434632,10.1686721181322,10.6256175303621,10.1367348379805
"Trmt6:rc_AI639158_at",10.5064067660745,10.4235361533895,10.289327293812,8.8801957289431,8.2350568627071,8.18636189125299,7.94719858426206,9.78708632455162,9.79132571176391,9.6398833131998,9.43045255166553,9.43149760425805
"Slc23a3:rc_AI639159_at",9.08666701791074,9.95579518672299,9.67895218767146,10.1700502299516,10.4937553975718,9.90508609876177,9.40045254027644,9.30446540928663,9.03342300153745,8.55420510515565,9.42479614913847,9.59544398458948
":rc_AI639160_at",NA,4.8972404255748,2.56071495447448,4.83794324189103,NA,3.72246602447109,3.75488750216347,3.4594316186373,4.81762325751143,4.24792751344359,4.69488019279919,4.54843662469604
"Fam135a:rc_AI639161_at",8.65749710044411,8.66711154207503,8.9005649573591,9.28123458464702,8.97527478760954,8.0869323411374,6.53449743373817,9.42919748847991,8.04657836662033,8.84077792359505,8.45121111183233,8.4245862262511
":rc_AI639162_at",5.96809075204526,6.51884982870769,6.08321336824898,6.85549144310187,6.54843662469604,5.53605290024021,5.88996019965864,4.83289001416474,6.29829173062012,6.95652136333312,6.53760669149529,NA
"Vtcn1:rc_AI639163_at",6.83541884047548,6.71149490665009,7.07146236255662,7.27146302790437,7.10433665981474,7.51096191927738,7.08214904135387,4.78659636189081,4.53605290024021,6.03342300153745,6.25361115194717,6.44790974874208
":rc_AI639164_at",5.83035674741922,6.31469652565629,5.6724253419715,4.08746284125034,1,4.46597446450407,4.51096191927738,4.78659636189081,4.12928301694497,4.86294724802092,3.84799690655495,5.93310047493137
"Gtdc1:rc_AI639165_at",7.48381577726426,6.69627208392586,7.39660478118186,5.04439411935845,8.2807707701306,8.01625115501275,8.05528243550119,6.22881869049588,7.26209484537018,7.59842476052772,7.4245862262511,8.54573675349338
":rc_AI639166_at",NA,NA,NA,1.0703893278914,NA,NA,NA,NA,NA,NA,NA,NA
"LOC102555400:rc_AI639167_at",NA,4.06177619758669,6.58496250072116,NA,6.63807383718072,6.12722055048807,-1.73696559416621,NA,6.20945336562895,3.67807190511264,5.93073733756289,NA
"LOC102548827:rc_AI639168_at",6.99661471481536,6.42794133250948,6.46597446450407,5.46923479366766,5.97498811199193,6.00225245173138,6.30560578958543,NA,6.0746766862945,5.69209237542757,7.0948694327187,6.37677657188298
"Leo1:rc_AI639169_at",8.68018368159249,8.92154344350897,8.64961545906341,8.74819284958946,9.21650336806264,8.93957921431469,8.73843008775478,8.31469652565629,9.03699777426735,9.11374216604919,8.5980525001616,8.54728015566346
"Ddx42:rc_AI639170_at",6.90327934205614,7.23266075679027,7.73876783680019,7.86170728658586,8.43962313755712,8.35491051158679,8.44377239276374,7.37068740680722,7.13545278418517,7.88080794836281,7.54766574835342,7.85112436288675
"Cep95:rc_AI639171_at",NA,NA,5.64385618977472,3.8972404255748,3.27798474729977,5.8923910259134,5.11270013274936,4.16992500144231,NA,NA,3.18586654531133,5.33628338786443
"Slbp:rc_AI639172_s_at",10.1841314939406,10.431706523966,10.3563419206362,10.2278565730605,10.095265143361,9.35204342579543,8.9357543858214,10.0339735434411,9.47329987114132,9.94895120044142,9.30537778562748,8.90659000282883
":rc_AI639173_at",NA,5.64673869830785,6.03782146543497,6.55765515472542,5.34695688937888,5.41953889151378,5.96578428466209,6.23457795978457,5.5668151540109,NA,NA,NA
"Plb1:rc_AI639174_s_at",NA,NA,NA,5.07895134139482,4.8073549220576,NA,NA,NA,NA,NA,NA,NA
":rc_AI639175_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brcc3:rc_AI639176_at",10.2250869060072,9.22424290737999,9.45100499781799,10.0757465380609,10.988826677328,11.2403143293337,11.1220514477139,9.8712892278117,9.29783336841106,9.83035674741922,9.82288944734742,8.72075727733199
":rc_AI639177_at",NA,NA,NA,NA,NA,1,NA,2.48542682717024,NA,NA,NA,2.8073549220576
"LOC100911986///Gli4:rc_AI639178_at",7.75288236627309,8.24507727535967,7.60806996772166,8.4966540825935,8.54650866097081,8.73978060977326,8.63662462054365,7.38629363515099,8.10904707770071,8.54496443278924,8.5909612413426,8.72894086840337
":rc_AI639179_at",7.60214209069798,8.3491706308611,7.21819994369474,7.73876783680019,8.18834157601082,7.90026304356897,7.9692426044345,7.19869058566892,7.82336724004623,7.76818432477693,8.08533966935737,7.74685018309805
":rc_AI639181_at",5.48220292629596,5.59991284218713,0.263034405833794,5.3327079336406,6.3019533951261,5.59991284218713,5.48220292629596,3.56071495447448,4.11270013274936,6.4643415327611,6.36806987653208,6.05093696522523
":rc_AI639182_at",4.00898878322726,4.4262647547021,5.14974711950468,NA,-0.736965594166206,NA,4.70597790168252,NA,NA,NA,4.63807383718072,4.67807190511264
":rc_AI639183_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639184_at",8.42919748847991,NA,8.05419729438881,5.94719858426206,7.27239650903748,4.33628338786443,6.07895134139482,7.97498811199193,3.18586654531133,5.53605290024021,NA,7.21237478756727
":rc_AI639185_s_at",7.73063995591679,NA,NA,8.05365441760314,NA,NA,NA,NA,1.84799690655495,6.33091687811462,5.4093909361377,NA
":rc_AI639186_at",3.83794324189103,5.25550073314839,7.79766152585376,7.1168637576909,5.40258575823259,6.31469652565629,6.97269265400426,6.8923910259134,5.0574502721839,6.84172158112846,7.17192735435346,7.73944309777245
"Tlcd1:rc_AI639187_at",6.56529252058102,7.4245862262511,6.5298209465287,5.94953493301701,7.05961485629722,7.21529030565123,6.97154355395077,6.75221336786514,7.09275714091985,7.5352753766208,7.79506558265962,7.36457243229586
"Dhx9:rc_AI639188_at",10.9405338391189,11.5712312074483,10.969530423895,11.4554299727024,11.4163753165873,11.2499430305315,10.658747037435,11.3057767689098,10.68877483015,11.736486494786,11.3419635161796,10.6116703603498
"Meioc:rc_AI639189_at",5.09169983413681,6.17592374206376,5.33985000288462,5.02680005934372,2.0703893278914,4.94485844580754,5.02680005934372,4.79701297783614,3.81762325751143,5.53294028837287,5.92599941855622,5.27426166125705
"LOC102557258:rc_AI639190_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639191_at",NA,NA,NA,4.31469652565629,3.81762325751143,3.52356195605701,4.15380533607904,3.37851162325373,NA,NA,NA,4.69488019279919
":rc_AI639192_at",6.27984269352035,NA,2.92599941855622,NA,NA,1.72246602447109,2.60880924267552,3.84799690655495,5.22110372536788,5.47897180503294,6.63372181264101,3.91647664443772
":rc_AI639194_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639195_i_at",6.22689381357139,6.92243574023315,5.35755200461808,5.83541884047548,5.6667565918848,NA,5.08321336824898,6.77346892790519,NA,5.01792190799726,6.33091687811462,6.03121873061072
":rc_AI639195_r_at",9.58383495471543,9.5337190711399,9.05120894091477,9.43983088398139,9.65963918701565,9.063664718714,8.88508622529017,8.61765111942733,6.78659636189081,NA,9.21359030288131,8.83668159332712
"Arhgef9:rc_AI639196_at",5.78659636189081,5.41953889151378,5.29278174922785,6.45779126025604,6.57440430902258,6.18388345903223,6.32192809488736,4.51096191927738,2.70043971814109,5.87528859822269,5.49825086752783,5.39231742277876
":rc_AI639197_at",7.54303182025524,7.85735900975864,7.82209277437953,8.18388345903223,8.68194113709169,8.31197531446116,8.24079133216196,7.4797802640291,7.76553474636298,1.48542682717024,6.6906964439777,8.97240546478447
":rc_AI639198_at",NA,5.12101540096137,NA,NA,NA,NA,NA,6.62351574149055,6.00898878322726,NA,0.84799690655495,NA
"Boc:rc_AI639199_at",NA,NA,5.02236781302845,NA,-0.15200309344505,4.90689059560852,2.37851162325373,NA,3.16992500144231,1.0703893278914,5.42290574261218,5.92599941855622
":rc_AI639200_at",8.01178633120661,7.1333991254172,6.32012359804061,6.13955135239879,5.8703647195834,5.82273014794452,6.32912359629157,6.79960542245267,6.14974711950468,6.23840473932508,7.29278174922785,6.81506301719287
":rc_AI639201_at",6.79051141189419,6.91528186586766,6.23266075679027,6.53605290024021,5.57591736111815,6.68790052248075,5.98641093525204,2.60880924267552,5.28169825009883,6.31288295528436,6.13750352374993,6.58796498888268
":rc_AI639202_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
":rc_AI639203_at",9.17442639367725,9.0698525111258,8.94573644261376,8.49065034924802,7.94661390541276,7.86604249709684,7.31379002544369,8.50501755552812,8.78103179102276,8.36632221424582,8.56871618873173,8.28586454703185
